A pause means that a trigger will wait to fire its job until after the pause is removed. It does not apply the misfire behavior. ,XD-459,D,
Commonly called Calendar support ,XD-458,D,
"In the case that there are not enough resources to fire a trigger, the highest priority will be fired first.",XD-457,D,
We need to have the ability to set read timeout for http request. This is already implemented here ,XD-445,D,
"Dependent servers should be required on the CI server, but optional on developer systems.",XD-444,D,
Once issues like XD 438 have been completed the wiki doc will need updates to reflect the current behaviour and syntax options.,XD-442,D,
Looking at the latest Sonar run we have 3 package tangles in Spring XD ,XD-437,D,
Currently s with runtime dependencies,XD-436,D,
The basic launch configurations should be tested automatically to ensure that startup scripts and launch aren t broken by changes.,XD-435,D,
XD 162 requires registering message converters with the ChannelRegistry. End user needs to configure this statically as the Spring configuration is not exposed.,XD-432,D,
Avoid the need for on the same server,XD-430,D,
See ,XD-428,D,
See ,XD-427,D,
test the deployed module sub section uses curl.,XD-426,D,
Add section to Analytics chapter on use of AggregateCounter. The example should show the use of the shell to create the tap that uses the AggregateCounter.,XD-420,D,
See The existing docs should be made to show a real stream being created with filter and or transformer and then a tap that goes to logging. The shell syntax to also stop undeploy a tap should be shown here as well since the lifecycle is discussed.,XD-419,D,
See ,XD-418,D,
See ,XD-417,D,
See ,XD-416,D,
See ,XD-415,D,
See ,XD-414,D,
See ,XD-413,D,
See ,XD-412,D,
See ,XD-411,D,
See ,XD-410,D,
See ,XD-409,D,
See ,XD-408,D,
See ,XD-407,D,
See ,XD-406,D,
See ,XD-403,D,
There are existing commands that can be taken from or that can be used for this,XD-402,D,
"the current streams chapter shows using curl to post some data to a http source module, curl d hello create a shell command so curl doesn t have to be used. has a command already developed for this.",XD-401,D,
"the current streams chapter shows creation and deleting streams using CURL switch to use shell. Also add listing of a stream. there is also an example of creating a stream, this should be replaced as well. ",XD-400,D,
The chapter on how to start up the shell should ocme right after start the runtime and before create the stream ,XD-399,D,
See ,XD-398,D,
This should likely be in the start the runtime section of Getting Started section.,XD-396,D,
NAME?,XD-391,D,
Have proper exceptions for common error cases on Stream and propagate those to clients correctly.,XD-385,D,
see StreamsRepository as an example. This includes in memory and Redis implementations,XD-382,D,
see ,XD-381,D,
see create TapsController if necessary,XD-380,D,
see Refactor current ,XD-379,D,
see create optionally deploys,XD-378,D,
see Create the deployer if it doesn t exist.,XD-377,D,
see Create the controller if it doesn t exist. Test with MvcTest,XD-376,D,
To store it s definition and optionally deploy with autostart flag,XD-373,D,
Deploy an existing job. Must exist in the JobsRepository,XD-372,D,
optional autostart switch to also deploy the job,XD-371,D,
Deploy a named stream. The stream must exist in the StreamRepository,XD-370,D,
This is currently too chatty. It should be possible to use a single connection for each increment operation.,XD-368,D,
"Get closure on open discussion points for REST API wrt to streams, taps and jobs. ",XD-367,D,
when posting the DSL to create a spring batch job e.g. trigger job.xml option1 foo it should be stored in redis so that a listing of XD job definitions can be retrieved.,XD-366,D,
Right now the PPC for jolokia mgmt is conflicting with the PPC used to resolve redis properties. Need to determine a strategy such that multiple PPCs can be used.,XD-365,D,
Redis based.,XD-364,D,
Simple cron based triggers,XD-358,D,
"It might be worth creating a base class for Plugins that combines common concerns across plugins. E.g. That would allow us to hide the and for common cases, instead exposing a simple addBeanDefinition method to sub classes. ",XD-357,D,
"startup scripts on windows should be tested, xd admin, xd container, xd shell.",XD-356,D,
"Need to understand how individual modules may or may not share Dispatchers that are part of the parent context. If modules have their own dispatchers, those also need to be configurable.",XD-355,D,
Currently Jobs can be either executed using cron expression or immediately at once. We should also support the one time scheduling of jobs in the future. Would this possibly require us to implement That could severely impact story points.,XD-349,D,
Trigger Add support for fixed delay interval,XD-348,D,
The object naming is still not ideal for XD since SI conventions add some noise. Likely need to design and implement a custom naming strategy,XD-343,D,
"There s on the claspath that needs cleanup. Building and running with xd singlenode script gave this error Jun 27, 2013 3 18 16 PM process SEVERE Error processing request at at at at at at at at ",XD-342,D,
Document jmx command line options and refer to jolokia,XD-341,D,
We should be able to write a script that can examine the table structure for a given HAWQ table and then extract the data from JSON without the custom script we are using now.,XD-340,D,
Investigate how efficiently we can integrate profiler into the performance test.,XD-339,D,
Create a load generator script which can generate messages at specific 1 Rate 2 Payload 3 Concurrency to a specific tcp udp port where a syslog adapter is listening.,XD-338,D,
"updated story points to 14 since 5 of us just participated in a 2 hour call, and we still need to discuss topology support after some dev spikes later this week",XD-335,D,
"TODO as part of this see XD 537 Get rid of so called Service layer in analytics project doesn t do much right now, and logic would better live in the Handler IMO Have REST controllers depend on XRepository in all cases",XD-332,D,
"TODO as part of this see XD 537 Get rid of so called Service layer in analytics project doesn t do much right now, and logic would better live in the Handler IMO Have REST controllers depend on XRepository in all cases",XD-331,D,
"TODO as part of this see XD 537 Get rid of so called Service layer in analytics project doesn t do much right now, and logic would better live in the Handler IMO Have REST controllers depend on XRepository in all cases",XD-330,D,
"TODO as part of this see XD 537 Get rid of so called Service layer in analytics project doesn t do much right now, and logic would better live in the Handler IMO Have REST controllers depend on XRepository in all cases",XD-329,D,
"For a this would be among other things message rate, number of messages",XD-327,D,
POST?,XD-321,D,
This would be based off the splunk project. The use of this adapter for storing tweet data is in We should be able to reproduce the use case as done in that demo,XD-318,D,
"Need to capture exceptions from the various projects that make up XD and wrap them in XD Specific exceptions. An example of this is when leaving out the channels in the module definitions, we see and thrown based on which module and what channel is missing. ",XD-316,D,
"The shell should be an executable delivered out of the box in much the same way that xd container and xd admin are right now. If we follow how redis mongo distribut the shell, it sits side by side with the other binaries",XD-315,D,
Expose runtime stats for core components.,XD-314,D,
Global option? Override for individual modules? module types?,XD-313,D,
WAR Vs. JVM Jolokia Agent Jolokia Vs. JVM MBeanServer Probably needs support for Spring Profiles.,XD-312,D,
Probably needs support for Spring Profiles.,XD-311,D,
See support.,XD-309,D,
Handled by 1245,XD-305,D,
So that we can validate the message content in the stream,XD-303,D,
To send a pre set message to process es ,XD-302,D,
"It would be nice if we have a git repo for Spring XD performance testing. This would enable us to have a common repository rather than inside spring xd as a subproject for all performance related code specific to any module, message middleware etc., ",XD-301,D,
"Twitter s streaming APIs have more capabilities than just the plain In particular we should support the filter.json option and the use of track as well as other request parameters delimited, language etc .",XD-298,D,
"I wanted to have a rollover feature when I was streaming tweets to a file overnight, just to avoid dealing with a single enormous file in case I collected more data than my demo could handle and needed to split it up .",XD-297,D,
"The s. The admin server already has a logging configuration which should be activated by the startup scripts, but the separate gemfire app doesn t.",XD-296,D,
See ,XD-288,D,
See ,XD-287,D,
the key used in writing key value pairs should be able to be specified declaratively.,XD-285,D,
Writing POJOs using CDK Data Avro We should support both partitioned and un partitioned. This story addresses only un partitioned. Document limitations in terms of which Java types are supported and not supported by the Avro serialization ,XD-282,D,
"This should be an optimization, to be verified, that aggregating data in memory, for example at the size of a HDFS block 64Mb often will result in increased performance vs. not aggregating data for writes.",XD-275,D,
"Based on message processing, a header in a Message can be added that contains the output file name. This will work together with the hdfs writer module so it can read the header and write the contents of the message to the specified file. ",XD-274,D,
"The file name should allow the use of date and time patterns, either JDK or Joda TBD .",XD-273,D,
"A strategy to roll over files that allows the user to choose between 1 the size of the file 2 the number of events items in the file 3 an idle timeout value that if exceeded, will close the file",XD-271,D,
"As XD, I need a persistent way to register job definitions beyond the map registry implementation provided by Spring Batch . ",XD-269,D,
"As an XD developer, I need to be able to use a batch job to stream data as a source. ",XD-267,D,
GET streams modules and GET streams The former returning links to the latter ,XD-265,D,
"Pagination support, maybe querying by name as well",XD-263,D,
This is the basic setup of the commands file no specific command implementations,XD-257,D,
Set up a basic Spring Shell project for XD Shell,XD-255,D,
For stream creation we need to be able to specify source sink processor filter transformer script etc. ,XD-251,D,
Need to create a basic client library to provide easier access to the XD REST API. ,XD-249,D,
Need to create a basic Spring Shell implementation to provide easier access to the XD REST API via an XD REST API Client library. ,XD-248,D,
Running on Cloud Foundry and other managed environments we need to be able to specify a Redis password in addition to host and port.,XD-247,D,
"As a user of XD, I want to be able to use a job as a source. To do so, we need the output of a job to be written to a message channel ",XD-246,D,
"As a developer, I need a way to deploy job configurations as well as the related custom code to XD. ",XD-245,D,
"As the XD system, I need to be able to execute a job or potentially a stream based on a given condition time, data existence, etc . This story is intended is for a local trigger implementation but remote triggers will also need to exist. ",XD-244,D,
An aggregate counter rolls up counts into discrete time buckets. There is an existing POC implementation in Java based off the library The README there has a good description of the desired feature set.,XD-236,D,
"we have a prototype gardenhose adapter that was built directly upon RestTemplate streaming on a background thread , but Spring Social Twitter has an issue on its 1.1 roadmap that is relevant ",XD-231,D,
This is needed for the use of the scheme to talk to HDFS over http.,XD-227,D,
"for example, when using the twittersearch source module, the hashTags are nested within entities , and the value for hashTags is itself an object with a text field, so the following would be needed to count the actual value of interest tap tweets ",XD-225,D,
"uses the SI twittersearch inbound channel adapter, which is no longer going to work once Twitter disallows anonymous searches. Ideally we update the example to use a new version of SI twitter that adds support for this as opposed to the XD workaround. ",XD-223,D,
curl X DELETE ,XD-222,D,
Those property keys should then be provided as defaults for the placeholders in ,XD-220,D,
"The transform, filter, and script processor modules support passing in a for script variables. We need a default location on the classpath for users to provide custom properties files.",XD-217,D,
"Since the changes for XD 202, twittersearch requires authentication. Need to update the docs to reflect this.",XD-215,D,
The asciidoc wiki should have a section included in the Sidebar.asciidoc as well that describes the general usage of the DSL syntax.,XD-214,D,
There shouldn t be a need to do a mkdir p before sending data to a file sink.,XD-210,D,
"The wiki docs on creating custom modules have entire build.gradle files in them. Would be good to explore existing STS templates, maven archetypes, etc or create new ones for authoring custom modules.",XD-209,D,
The config file has a hardcoded value to locate the namenode. hdp configuration the fs.default.name proprety should be configurable and we should also support loading an external configuration file using hdp configuration ,XD-207,D,
Fill in ,XD-204,D,
I don t see that we have automated tests for the modules we provide out of the box. We could make the modules folder an Eclipse project which would also help solve XD 198 and add some integration tests similar to those documented here ,XD-203,D,
This will enable arbitrary processing logic to be used in a processing step. See ... script script lang groovy would be the essence of the module. Probably lang gets detected from the file extension.,XD-197,D,
Replace the existing DSL parser that uses string indexing with a more robust one based on a derivative of SpEL. This will provide a stable base on which to quickly iterate on syntax. ,XD-196,D,
When running in local mode no Redis no longer works. Change the object.,XD-195,D,
"If . and xml files in the modules dir, though that brings up the issue of classpath isolation.",XD-194,D,
"Currently internal config files are in META INF spring with fairly generic names. To avoid potential collisions if users add their own configuration in the classpath, we should have a more unique location, e.g. ",XD-193,D,
"With the new option of starting without requiring redis, the getting started documentation should reflect this easier way to start processing data.",XD-192,D,
a stream such as time filter file would load the groovy script that is located in the directory modules processor or perhaps in Not sure the benefit of having a subdirectory below processor just for scripts.,XD-188,D,
"This script will launch XD admin along with the module container. As part of this implementation, we will also remove the embedded options for XD admin container scripts.",XD-187,D,
Create StreamDeployer that does not depend on an adapter implementation,XD-186,D,
The current StreamServer depends on Call this RedisStreamServer and extract interface to allow alternate implementations,XD-185,D,
The redis specific beans that are defined in the current launcher.xml should move into this configuration file. ,XD-182,D,
The current incrementAndGet approach based off redis will not easily be applicable in local model deployment,XD-178,D,
"2 3 containers separate processes that the stream syslog tcp 1 container separate process that aggregates the data sent from those conainers, tcp severityFilter hdfs ",XD-175,D,
The use case is to write custom code that does processing on a specific domain class perhaps from twitter adapter or a tuple. Need to package up this code so that it can be used inside XD. ,XD-174,D,
"Document how to take an existing input output channel adapters in spring integration and add them as a XD source sink module. Should be as end user focused, step by step guide as possible. Consider including a getting started gradle pom.xml ",XD-173,D,
bottom home page list of projects data integration category landing pages related projects. ,XD-172,D,
A minimal project page of a top level project page that has basic information of docs and links to the github wiki page. No need to list maven coordinates.,XD-171,D,
"Add more structure, more easily find the reference guide. The style that is here is nice. ",XD-170,D,
Trying to the classpath to resolve this.,XD-169,D,
"Validate that modules have required channels declared according to their type. Currently the stream deployer accepts processors with no input, but the stream doesn t complete. We should fail earlier and more loudly.",XD-164,D,
We would like to have Redis driven from a config property file under XD HOME.,XD-156,D,
A processor module that accepts either the location of a groovy script resource or an inline script string . Also some discussion about a default classpath location for scripts. ,XD-155,D,
Spring config for simple gauge plus message handler to process message. There is some code common to RichGaugeHandler to coerce the payload to a double that should be refactored for reuse.,XD-153,D,
Spring config for rich gauge plus message handler to coerce a numeric or string payload to a double.,XD-152,D,
"Presently, Spring XD does not ship Windows binaries for Redis. However, Microsoft is actively working on supporting Redis on Windows. You can download Windows Redis binaries from ",XD-151,D,
The TCP source supports inbound binary data. We currently have to go through unnecessary conversion.,XD-145,D,
"If, say, xd dirt is ahead of a local config on the classpath, it s log4j.properties is found first.",XD-144,D,
We need to have an externalized property file under for the xd container admin scripts to use as options. ,XD-143,D,
The is pre instantiated to determine the type of object it will serve up.,XD-142,D,
"Currently, the install redis script uses relative path to determine redis source dist file. Since this is error prone, we need to fix it.",XD-141,D,
The syslog source currently is hard coded to use udp on port 11111. Need to parameterize the port and provide an option to use TCP.,XD-140,D,
"Building XD should not be part of the out first out of the box experience, but we should include some instructions on what targets are available, such as distXD.",XD-139,D,
Pointers to other documentation on how to install hadoop. ,XD-136,D,
"Show overall flow of data in a stream, the server components admin and container . How modules are deployed.",XD-135,D,
Asciidoc doctor might have one as part of it toolchain,XD-134,D,
Similar to what would show up on structure101 reports.,XD-133,D,
Based off SI tcp inbound adapter. This will allow for event fowarding.,XD-128,D,
Based off SI tcp inbound adapter. This will allow for event forwarding that can select among the existing SI options. ,XD-127,D,
"This will eventually be supplied by the admin server, but for now write it up by hand in the documentation",XD-126,D,
"Need to shutdown cleanly, no exception messages are shown. Order of components in the stream should be shut down from first to last opposite of creation ",XD-124,D,
The current default is but most new use 8020,XD-119,D,
"This should facilitate testing while avoiding any class dependencies. Also, log is a generally useful sink by itself and time is a more interesting source for testing should accept interval for the seconds between time messages .",XD-118,D,
This will enable the use of groovy scripts within modules.,XD-117,D,
It should provide an expression param for SpEL and have a default value of true accept everything .,XD-116,D,
It should provide an expression param for SpEL and have a default pass thru of the payload.,XD-115,D,
This is in the AdminMain and ContainerMain. Can get the environment property directly in java code unless provided explicitly on the command line using xdHomeDir.,XD-110,D,
"We are packaging separate scripts to start XDAdmin and XDContainer. The Gradle application plugin will generate an unwanted spring xd dirt scripts, this should be removed from the bin directory when creating a distribution zip.",XD-108,D,
"A ctrl c of xd admin results in exception messages about disconnecting from redis. 14 16 07,327 ERROR task scheduler 1 Redis command interrupted; nested exception is Command interrupted ",XD-107,D,
". xd container processing module Module from group tailtest with index 1 processing module Module from group tailtest with index 0 Logging of processing module should have log level, time..",XD-106,D,
should contain apache licence,XD-105,D,
should explain basic layout of the distribution,XD-104,D,
This will launch the in future will be able to select from a variety of middleware options.,XD-103,D,
"Provide optional command line arg to embed the container launcher, aka xd admin server. XDContainer.sh embeddAdmin",XD-102,D,
Caused by at at at ... 94 more,XD-99,D,
For people who are familiar with Spring Spring Integration provide documents that show how to add additional input sources sinks.,XD-98,D,
Put on the guide as a section in an input stream wiki page. ,XD-91,D,
Put on the guide as a section in an input stream wiki page. ,XD-90,D,
Put on the guide as a section in an input stream wiki page. ,XD-89,D,
Put on the guide as a section in an input stream wiki page. ,XD-88,D,
Put on the guide as a section in an input stream wiki page. ,XD-87,D,
Put on the guide as a section in an input stream wiki page. ,XD-86,D,
Put on the guide as a section in an input stream wiki page. ,XD-85,D,
Put on the guide as a section in an input stream wiki page. ,XD-84,D,
Put on the guide as a section in an input stream wiki page. ,XD-83,D,
Put on the guide as a section in an input stream wiki page. ,XD-82,D,
Put on the guide as a section in an input stream wiki page. ,XD-81,D,
Put on the guide as a section in an input stream wiki page. ,XD-80,D,
"Put on the guide as a section in an streams wiki page. End user focused, no need to mention spring underpinning, impl details. ",XD-79,D,
Put on the guide as a section in an input sources wiki page. ,XD-78,D,
"in additional to existing tests that check for redis connection, we need to add tests that start stop stream server. ",XD-73,D,
stream should be able to ingest data from http ,XD-72,D,
The Java UUID class is known not to be the fasted implementation available. See and for high perf impls. ,XD-71,D,
"Based on a single process Spring Batch job, ETL of data from HDFS to MongoDB.",XD-69,D,
"Based on a single process running a Spring Batch job, support the ETL of data from HDFS to a RDBMS",XD-68,D,
Update a gemfire region.,XD-65,D,
Do not require a POJO in order to do end to end processing in a batch step.,XD-62,D,
"The difference between saving a new metric and updating an existing one needs to be defined. Suggest that if we try to save when an existing counter is already in the database to throw exception, such as ",XD-60,D,
"Nested tuple structures shoudl be supported, getTuple int index , getTuple String name ",XD-59,D,
Replace the use of Jedis with Lettuce as it has higher performance,XD-56,D,
"A Spring Integration based ServiceActivator that counts the occurrence of field names, from either a tuple data structure or a POJO, using the Spring XD metrics support.",XD-55,D,
A Spring Integration based ServiceActivator that counts the number of messages using the Spring XD metrics support,XD-54,D,
Start to explore how the DSL can cover both advanced non linear spring integration flows as well as spring batch jobs.,XD-53,D,
syntax tap somechannel key value somecounter ,XD-50,D,
"There is duplicated code in Redis based repositories that related to expiry behavior, move into a common shared helper class and or base class.",XD-45,D,
and have duplicated code that needs to be factored out into a one place. One such duplication is the determination of the key name to use for persistence. This should be abstracted out into a strategy helper class.,XD-44,D,
This provides common CRUD behavior and a shared interface that can be useful in testing scenarios. ,XD-43,D,
Gradle application plugin is a good starting point. this should be the main server that would host SI based modules to do syslog file ingestion as an example ,XD-40,D,
TODO break out into sub task or other stories.,XD-38,D,
multi project build. look to Spring Framework for source of starting point.,XD-37,D,
bamboo based,XD-35,D,
"A field value counter is useful for bar chart graphs, Strings on x axis and count on y axis. Maps well to zset in redis. Implementations for in memory and redis.",XD-31,D,
A simple counters can a number. Implementations for in memory and redis.,XD-30,D,
"A rich gauge stores a number and also rmd, min, max. Implementations for in memory and redis.",XD-29,D,
A gauge just stores a number. Implementations for in memory and redis.,XD-28,D,
"Initial simple handcoded implementation for straight through pipe and filter model, e.g. a b c",XD-24,D,
create enough of a design to develop additional stories.,XD-14,D,
"When there is support for boostrapping a http server in the reactor project, and inbound SI adapter and associated XD source module should be created.",XD-10,D,
Have a syslog.xml config file that can be added to a module and registered with a module registry.,XD-8,D,
The tuple data structure should be backward compatible in functionality for use in spring batch. Porting over FieldSet tests in spring batch to use the tuple data structure is one way help ensure that compatibility.,XD-7,D,
Simple file writer that has existed in the spring hadoop samples.,XD-2,D,
Base integration of core HDFS writer functionality with Spring Batch.,XD-1,D,
Move k8s SPI to a separate repo,XD-3715,S,
Upgrade XD Ambari release to 1.3 ,XD-3714,S,
Document limitations with HSQL when using composed jobs,XD-3708,S,
Bump Boot and spring cloud build Versions,XD-3705,S,
Support partitioning for Kafka even if count 1,XD-3702,S,
Improve Shell Connection Diagnostics,XD-3701,S,
Upgrade to SI 4.2.2.GA,XD-3696,S,
Upgrade to SHDP 2.2.1.GA,XD-3695,S,
Add Timestamp to XD Message History,XD-3693,S,
Improve Server Configuration Database Configuration section,XD-3690,S,
Update default configs to support Composed Jobs,XD-3689,S,
Update Docs to add configs changes for Composed jobs,XD-3687,S,
Add undeployed status for Mesos SPI,XD-3682,S,
Add undeployed status for k8s SPI,XD-3681,S,
Add consistent support for undeployed state across the deployers,XD-3680,S,
Add undeployed status for Lattice SPI,XD-3679,S,
Add undeployed status for CF SPI,XD-3678,S,
Create admin artifact and CI build for Lattice,XD-3675,S,
Move Mesos SPI to a separate repo,XD-3672,S,
Spike Explore options to scale modules from shell,XD-3671,S,
Spike Revisit the core design and document gaps,XD-3670,S,
Add Flo screenshots to Batch DSL section,XD-3669,S,
UI Add SPI type and version to about section,XD-3668,S,
UI Study PUI theming scope,XD-3666,S,
UI Replace Job references with Task,XD-3664,S,
UI Replace XD with Data Flow,XD-3662,S,
Create admin artifact for each Hadoop distro,XD-3659,S,
Add undeployed status for YARN SPI,XD-3656,S,
Documentation Flo for XD Batch,XD-3654,S,
Make SpEL usage consistent across all including custom modules,XD-3649,S,
Add test coverage for batch DSL and XML generation variants,XD-3644,S,
Upgrade to SI 4.2.1,XD-3637,S,
Add support for global options in DSL,XD-3636,S,
Resolve remaining gaps with CI,XD-3635,S,
Add SFTP source to default registry,XD-3633,S,
Upgrade GF sink to 8.2,XD-3631,S,
Get rid of XDRuntimeException,XD-3627,S,
Add support to build Admin with individual SPI deployers,XD-3624,S,
Port File as s c s source,XD-3622,S,
Study YARN SPI gaps,XD-3619,S,
Add runtime info shell command,XD-3618,S,
Update build to use SHDP 2.3.0.RC1,XD-3617,S,
Add standardized way to pass props from Deployers Admin to ModuleLauncher,XD-3616,S,
Modules SCD Deployers How to provide cloud connector support,XD-3615,S,
Port rich gauge as s c s sink,XD-3608,S,
Port Gauge as s c s sink,XD-3607,S,
Port aggregate counter as s c s sink,XD-3606,S,
Port as s c s sink,XD-3605,S,
Implement parser for Job DSL,XD-3603,S,
Port Log as s c s sink,XD-3602,S,
JMX MBean name clash when using labels with s c d deployment,XD-3601,S,
Separate Lifecycle of Input and Output adapter endpoints,XD-3597,S,
Prevent streams with duplicate name,XD-3596,S,
Add test coverage for StreamController,XD-3595,S,
Add support for named channels,XD-3594,S,
Add support to register artifacts as libraries,XD-3593,S,
Harmonize REST features between deployment profiles,XD-3592,S,
Create Composed Job Module ,XD-3589,S,
Move Rabbit Rule to a separate repo,XD-3587,S,
Move Kafka Rule to a separate repo,XD-3586,S,
Move Redis Rule to a separate repo,XD-3585,S,
Add support for tab completion in shell,XD-3582,S,
Add support for Tuple and JSON SpEL property accessors in spring cloud stream,XD-3581,S,
Spike Explore options to setup bare metal deployment of s c d using Lattice,XD-3580,S,
Add support to restart job composition,XD-3578,S,
Add support to retrieve job details ,XD-3576,S,
Add visual representation of job workflow in executions list page,XD-3575,S,
Include job composition graph in REST endpoint,XD-3574,S,
Include job composition flag in REST endpoint,XD-3573,S,
Port analytic pmml as s c s processor,XD-3572,S,
Port Cassandra as s c s sink,XD-3571,S,
Readme has conflicting CF information,XD-3570,S,
doesn t support HA namenode for hdfs custom module location,XD-3569,S,
TwitterStream test must use unique name to prevent test collision,XD-3566,S,
Add support for multiple binders per binder type,XD-3565,S,
Better printing of array default valuesin documentation,XD-3560,S,
Add support to restart job composition,XD-3559,S,
Add ability to launch job composition,XD-3558,S,
Develop tasklet to execute a Job,XD-3556,S,
Spike Destroy composed job,XD-3554,S,
Spike Create composed job module,XD-3553,S,
Improve automated documentation generation process for modules to handle array arguments,XD-3552,S,
Port Splitter as s c s processor,XD-3549,S,
Port Shell as s c s processor,XD-3548,S,
Port Script as s c s processor,XD-3547,S,
Port Object to JSON as s c s processor,XD-3546,S,
Port JSON to Tuple as s c s processor,XD-3545,S,
Port HTTP Client as s c s processor,XD-3544,S,
Port aggregator as s c s processor,XD-3543,S,
Port JDBC as s c s source,XD-3542,S,
Port TCP as s c s sink,XD-3541,S,
Port Splunk as s c s sink,XD-3540,S,
Port Shell as s c s sink,XD-3539,S,
Port NULL as s c s sink,XD-3538,S,
Port MQTT as s c s sink,XD-3537,S,
Port MongoDB as s c s sink,XD-3536,S,
Port Mail as s c s sink,XD-3535,S,
Port HDFS DataSet as s c s sink,XD-3534,S,
Port GPFDIST as s c s sink,XD-3533,S,
Port TCP Client as s c s source,XD-3532,S,
Port TCP as s c s source,XD-3531,S,
Port Tail as s c s source,XD-3530,S,
Port syslog as s c s source,XD-3529,S,
Port STDOUT as s c s source,XD-3528,S,
Port ReactorIP as s c s source,XD-3527,S,
Port MQTT as s c s source,XD-3526,S,
Port MongoDB as s c s source,XD-3525,S,
Port Mail as s c s source,XD-3524,S,
Port JMS as s c s source,XD-3523,S,
Add dynamic addition to module registry,XD-3522,S,
Add support to upload custom modules ,XD-3521,S,
Add TAP support for Rabbit binder,XD-3519,S,
Document partitioning through deployment properties,XD-3516,S,
Implement Gemfire message channel binder,XD-3512,S,
Support for multiple connections to the same binder implementation,XD-3504,S,
Document the setting of the CORS allow origin property,XD-3503,S,
Upgrade SCSM hdfs sink to SHDP 2.3.0.M3,XD-3502,S,
Admin UI container shutdown not working,XD-3501,S,
Document how to use to BOM template,XD-3494,S,
"Update SI, Spring, and AMQP dependencies",XD-3493,S,
Move header enricher to XD proper,XD-3492,S,
Move Cassandra sink to XD proper,XD-3491,S,
Add support to load Hadoop distribution of choice,XD-3489,S,
Refactor CF SPI with CF java client library,XD-3488,S,
Add property override support for modules via external config file,XD-3487,S,
Spike Study support for different binder types for module channels,XD-3486,S,
Port Rabbit as s c s sink,XD-3485,S,
Port Kafka as s c s sink,XD-3484,S,
Port Kafka as s c s source,XD-3483,S,
Port JDBC as s c s sink,XD-3482,S,
Bind message properties to modules,XD-3481,S,
Spike Investigate options for composed jobs repository,XD-3478,S,
Improve resilience of route creation removal,XD-3471,S,
Add hdfs sink to module registry,XD-3466,S,
Complete Running on Cloud Foundry section in README,XD-3463,S,
Create a new banner for ,XD-3462,S,
Remove s,XD-3461,S,
Create CI Build for SCTM,XD-3458,S,
Create infrastructure for Spring cloud task modules,XD-3456,S,
Add RxJava processor module,XD-3454,S,
Speed ,XD-3453,S,
Correctly report state of module instances,XD-3451,S,
Deploy multiple instances of a module,XD-3450,S,
Document s c d architecture and deployment variants,XD-3447,S,
The tooltip for source displays incorrect information when using HDFS as sink,XD-3446,S,
Fix Kafka Binder for s c s modules,XD-3445,S,
Create gh pages for s c d and s c s m repos,XD-3444,S,
Create a spring cloud stream timestamp task module,XD-3436,S,
Update documentation for module launcher,XD-3432,S,
Use mocks in shell tests,XD-3431,S,
Add support for deployment properties ,XD-3430,S,
Support shell commands to interact with module registry,XD-3425,S,
Update Shell to support tasks,XD-3423,S,
Create a Rabbit Kafka Available Rule in s c s m,XD-3421,S,
Add registry to lookup module coordinates by name,XD-3419,S,
Enable offline mode for ,XD-3418,S,
Add SmartLifecycle to ,XD-3417,S,
Create foundation to support s c s processor modules,XD-3416,S,
Create a new project for RedisRule,XD-3414,S,
Port SFTP as s c s source module,XD-3412,S,
Move external library resolver to its own project,XD-3411,S,
Refactor to use Boot s JarLauncher,XD-3406,S,
Spike Study how to resolve and add JARs to Boot loader,XD-3405,S,
Refactor YARN deployer to deploy asycnhrounously,XD-3404,S,
Add support to start Apps in YARN automatically by type,XD-3402,S,
Add support for deploying YARN app into HDFS,XD-3401,S,
Add support for passing parameters to YARN container,XD-3400,S,
Create CI Builds for SCD and Receptor Client,XD-3399,S,
Create auto for Local Binder,XD-3398,S,
Port admin web UI to Spring Cloud Data admin,XD-3397,S,
Add cloud connector dependencies for spring cloud data admin,XD-3396,S,
Module Launcher properties improvments,XD-3395,S,
Known Hosts Configuration for SFTP Source,XD-3394,S,
Upgrade receptor client to comply with latest Receptor APIs,XD-3393,S,
Port Trigger as s c s source,XD-3388,S,
Hide the passwords in custom modules from being displayed.,XD-3387,S,
Spike Investigate distributed deployment of s c s modules via YARN SPI,XD-3384,S,
Provide test infrastructure for module authors,XD-3381,S,
Refactor Binder Configuration to use AutoConfiguration,XD-3380,S,
Port gemfire server sink as s c s module,XD-3376,S,
Port Rabbit as s c s source,XD-3375,S,
Port Redis as s c s sink,XD-3374,S,
Port FTP as s c s sink module,XD-3370,S,
Port File as s c s sink,XD-3369,S,
Port Router as s c s sink,XD-3368,S,
Port Transform as s c s module,XD-3367,S,
Port Filter as s c s module,XD-3366,S,
Port Twittersearch as s c s module,XD-3365,S,
Port Twitterstream as s c s module,XD-3364,S,
Port TCP as s c s module,XD-3363,S,
Port HTTP as s c s module,XD-3362,S,
Add Spring Cloud Config to SPI Module Parent,XD-3360,S,
Standardize Spring Cloud Data configuration,XD-3359,S,
Add support for module info to list module properties,XD-3355,S,
Move shell integration tests to spring cloud data shell ,XD-3354,S,
Add shell as a rest client to the spring cloud data REST API,XD-3353,S,
Replace Binder XML config with Configuration,XD-3352,S,
Replace codec impl in with SI Codec,XD-3351,S,
Add support to expose counter metrics for dashboarding,XD-3350,S,
Design the foundation to port XD modules to s c s,XD-3349,S,
Add profile support for stream repositories,XD-3348,S,
Run all shell integration tests also with enabled security,XD-3347,S,
